_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
MjkLx73gqSDZjWz9C,,2019-11-16T02:50:22Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T02:51:14Z,finished,,,2019-11-16T02:43:10Z,democrat,democrat.png,3xNQWmPpxHjZdsuRF,"15,35,29,36,20",2019-11-16T02:50:33.366Z,15.0,2019-11-16T02:50:46.166Z,35.0,2019-11-16T02:50:53.757Z,29.0,2019-11-16T02:51:01.458Z,36.0,2019-11-16T02:51:11.432Z,20.0,3.0,2.0,1.0,True,34.0,some-college,female,70.0,40.0,Hashtag_Rock.png,190,38.6,315000,15.0,35.0,29.0,36.0,20.0,republican,unknowledgeable,republicans,disagree,strong_agree,no_agree_disagree,agree,disagree,little,extreme,extreme,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,94.0,8.0,60.0,76.0,86.0,39.0,10.0,10.0,no,yes,"My partner's answer never changed, so I was afraid to change my guesses but I did. I think my partner really overestimated the percentage of immigrants coming in with a degree. I think it's way lower.",,,,,,,"15,35,29,36,20",,
vexTgt8xjybrYnCaX,,,,,,2020-01-14T23:46:06Z,gameFull,,,2019-11-16T03:00:59Z,democrat,democrat.png,,,,,,,,,,,,,,,,,33.0,high-school,male,50.0,40.0,SuperEnemy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KuPZQDiMeEbmeA59i,,2019-11-16T05:45:03Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T05:46:07Z,finished,,,2019-11-16T05:32:56Z,democrat,democrat.png,HKcywuYArvcXTjdgs,"32,19,29,34,42",2019-11-16T05:45:27.909Z,32.0,2019-11-16T05:45:41.204Z,19.0,2019-11-16T05:45:50.822Z,29.0,2019-11-16T05:45:59.665Z,34.0,2019-11-16T05:46:09.613Z,42.0,3.0,2.0,1.0,True,33.0,some-college,female,,61.0,HotDog.png,,,,32.0,19.0,29.0,34.0,42.0,democratic,knowledgeable,democrats,strong_agree,strong_agree,strong_agree,strong_agree,strong_disagree,extreme,extreme,extreme,extreme,extreme,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,99.0,51.0,99.0,50.0,51.0,1.0,10.0,10.0,no,no,,,,,Jack Dietz,62.0,Old State House,"32,19,29,34,42",,
caToZKE6pjsaZzpLq,,,,,,2020-01-14T23:21:29Z,gameFull,,,2019-11-16T05:52:41Z,democrat,democrat.png,,,,,,,,,,,,,,,,,25.0,some-college,female,36.0,,SuperEnemy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hormozan,Nikolai Patrushev,Beijing,,,,,,
KukAvR2iFhJCP6bdD,,2019-11-16T06:47:21Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T06:48:22Z,finished,,,2019-11-16T06:36:30Z,democrat,democrat.png,eMuSrLrPjE22oJ2Yj,"15,20,25,25,25",2019-11-16T06:47:39.651Z,15.0,2019-11-16T06:47:48.870Z,20.0,2019-11-16T06:48:03.095Z,25.0,2019-11-16T06:48:12.886Z,25.0,2019-11-16T06:48:20.501Z,25.0,3.0,2.0,1.0,True,34.0,masters,female,,35.0,SuperEnemy.png,,,,15.0,20.0,25.0,25.0,25.0,republican,neither-unknowledgeable-knowledgable,republicans,disagree,no_agree_disagree,no_agree_disagree,agree,disagree,moderate,,little,not_at_all,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50.0,30.0,65.0,60.0,50.0,20.0,10.0,10.0,no,no,No issues. Thank you.,Hormozgan,Nikolai Patrushev,Beijing,,,,"15,20,25,25,25",,
kZCrumreosygrFfMH,,2019-11-16T08:16:38Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T08:17:31Z,finished,,,2019-11-16T08:10:17Z,democrat,democrat.png,gdCnmGawnTjpuekgF,"28,45,37,50,60",2019-11-16T08:16:49.749Z,28.0,2019-11-16T08:17:03.098Z,45.0,2019-11-16T08:17:12.436Z,37.0,2019-11-16T08:17:18.428Z,50.0,2019-11-16T08:17:28.951Z,60.0,3.0,2.0,1.0,True,35.0,some-college,female,67.0,77.0,HotDog.png,,,,28.0,45.0,37.0,50.0,60.0,republican,neither-unknowledgeable-knowledgable,democrats,no_agree_disagree,no_agree_disagree,agree,agree,disagree,little,quite_bit,moderate,little,not_at_all,quite_bit,moderate,not_at_all,not_at_all,not_at_all,56.0,25.0,71.0,55.0,73.0,27.0,8.0,7.0,no,no,,,,,Jack Dietz,62.0,old state house,"28,45,37,50,60",,
P6mSSeqXewgmTxcaa,,2019-11-16T08:43:43Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T08:44:49Z,finished,,,2019-11-16T08:33:31Z,democrat,democrat.png,7hZZRPMyDFhv3yugX,"59,59,40,57,59",2019-11-16T08:44:07.722Z,59.0,2019-11-16T08:44:20.885Z,59.0,2019-11-16T08:44:27.392Z,40.0,2019-11-16T08:44:40.817Z,57.0,2019-11-16T08:44:46.753Z,59.0,3.0,2.0,1.0,True,27.0,masters,male,83.0,98.0,Hashtag_Rock.png,190,38.6,315000,59.0,59.0,40.0,57.0,59.0,republican,neither-unknowledgeable-knowledgable,democrats,strong_agree,strong_agree,strong_agree,strong_agree,agree,extreme,extreme,extreme,extreme,extreme,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,95.0,94.0,98.0,100.0,100.0,59.0,10.0,10.0,no,yes,cool survey ,,,,,,,"59,59,40,57,59",,
nLNE7Huyy26nK4Cve,,2019-11-16T12:05:18Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T12:06:21Z,finished,,,2019-11-16T11:57:39Z,democrat,democrat.png,jduSxpCGdivWN9gGe,"20,,45,50,50",2019-11-16T12:05:31.982Z,20.0,,,2019-11-16T12:05:52.998Z,45.0,2019-11-16T12:06:04.479Z,50.0,2019-11-16T12:06:10.831Z,50.0,3.0,2.0,1.0,True,38.0,bachelors,female,69.0,,HotDog.png,,,,20.0,47.0,45.0,50.0,50.0,republican,unknowledgeable,democrats,agree,agree,agree,agree,disagree,little,quite_bit,quite_bit,not_at_all,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50.0,50.0,70.0,55.0,50.0,15.0,9.0,10.0,no,no,No issues for me.,,,,Jack Dietz,62.0,Old State House,"20,47,45,50,50",,
ErapdWedj8DzmqpgA,,2019-11-16T13:58:18Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T13:59:15Z,finished,,,2019-11-16T13:51:15Z,democrat,democrat.png,F6HdwQPKTi4KiT4Zk,"40,,33,33,32",2019-11-16T13:58:28.786Z,40.0,,,2019-11-16T13:58:55.126Z,33.0,2019-11-16T13:59:03.851Z,33.0,2019-11-16T13:59:10.499Z,32.0,3.0,2.0,1.0,True,53.0,bachelors,male,70.0,72.0,SuperEnemy.png,,,,40.0,35.0,33.0,33.0,32.0,republican,neither-unknowledgeable-knowledgable,republicans,agree,agree,agree,,no_agree_disagree,not_at_all,moderate,quite_bit,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,51.0,49.0,73.0,50.0,50.0,34.0,10.0,9.0,no,no,none,Hormozgan,Nikolai Patrushev,Beijing,,,,"40,35,33,33,32",,
S42DCmvCFSdeamSCq,,2019-11-16T14:02:45Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T14:03:32Z,finished,,,2019-11-16T13:58:50Z,democrat,democrat.png,XoNPefHj9pG4Z37jL,"12,13,16,18,12",2019-11-16T14:02:58.370Z,12.0,2019-11-16T14:03:11.743Z,13.0,2019-11-16T14:03:18.049Z,16.0,2019-11-16T14:03:22.686Z,18.0,2019-11-16T14:03:29.324Z,12.0,3.0,2.0,1.0,True,32.0,high-school,female,79.0,59.0,Hashtag_Rock.png,190,38.6,315000,12.0,13.0,16.0,18.0,12.0,republican,neither-unknowledgeable-knowledgable,republicans,no_agree_disagree,strong_agree,no_agree_disagree,agree,disagree,quite_bit,moderate,little,quite_bit,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,55.0,49.0,55.0,25.0,50.0,50.0,9.0,9.0,no,no,,,,,,,,"12,13,16,18,12",,
QseQbTmiTDhMhBHTj,,2019-11-16T14:06:27Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T14:07:23Z,finished,,,2019-11-16T14:01:40Z,democrat,democrat.png,kijWjkyyPYLM4Kq9p,"60,84,62,49,55",2019-11-16T14:06:38.692Z,60.0,2019-11-16T14:06:56.865Z,84.0,2019-11-16T14:07:05.642Z,62.0,2019-11-16T14:07:15.718Z,49.0,2019-11-16T14:07:26.649Z,55.0,3.0,2.0,1.0,True,35.0,bachelors,male,81.0,79.0,SuperEnemy.png,,,,60.0,84.0,62.0,49.0,55.0,republican,neither-unknowledgeable-knowledgable,republicans,agree,strong_agree,strong_agree,strong_agree,strong_disagree,quite_bit,quite_bit,moderate,moderate,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,51.0,36.0,90.0,84.0,72.0,0.0,8.0,10.0,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"60,84,62,49,55",,
AE9fxdktpNhHWPNA7,,2019-11-16T14:06:02Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T14:07:11Z,finished,,,2019-11-16T14:02:33Z,democrat,democrat.png,qWKH4k8hxAepJB9KH,"17,,,63,",2019-11-16T14:06:14.884Z,17.0,,,,,2019-11-16T14:06:52.596Z,63.0,,,3.0,2.0,1.0,True,24.0,bachelors,male,48.0,51.0,Hashtag_Rock.png,190,38.6,315000,17.0,,41.0,63.0,,republican,slightly-knowledgeable,republicans,disagree,disagree,agree,agree,disagree,quite_bit,moderate,moderate,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,18.0,41.0,62.0,24.0,38.0,35.0,9.0,10.0,no,no,,,,,,,,"17,,41,63,",,
AmKzLi7virmB9uQgQ,,2019-11-16T14:37:36Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T14:38:30Z,finished,,,2019-11-16T14:26:47Z,democrat,democrat.png,xAKTBudRAW446dzjA,"40,62,71,80,80",2019-11-16T14:37:52.582Z,40.0,2019-11-16T14:38:02.697Z,62.0,2019-11-16T14:38:13.022Z,71.0,2019-11-16T14:38:20.573Z,80.0,2019-11-16T14:38:28.294Z,80.0,3.0,2.0,1.0,True,55.0,bachelors,male,,50.0,HotDog.png,,,,40.0,62.0,71.0,80.0,80.0,republican,knowledgeable,republicans,agree,agree,no_agree_disagree,agree,disagree,moderate,moderate,moderate,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,78.0,76.0,80.0,77.0,78.0,45.0,8.0,9.0,no,no,,,,,Jack Dietz,62.0,Old State House,"40,62,71,80,80",,
JXbGHwZZcyBixiGf9,,2019-11-16T14:38:06Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T14:39:12Z,finished,,,2019-11-16T14:30:51Z,democrat,democrat.png,rn67RLK5bQYjXatAR,",48,50,42,46",,,2019-11-16T14:38:57.530Z,48.0,2019-11-16T14:39:06.722Z,50.0,2019-11-16T14:39:10.228Z,42.0,2019-11-16T14:39:18.462Z,46.0,3.0,2.0,1.0,True,,bachelors,female,27.0,,SuperEnemy.png,,,,40.0,48.0,50.0,42.0,46.0,republican,neither-unknowledgeable-knowledgable,democrats,agree,agree,no_agree_disagree,agree,no_agree_disagree,little,quite_bit,moderate,not_at_all,not_at_all,not_at_all,little,not_at_all,not_at_all,not_at_all,50.0,50.0,63.0,50.0,50.0,35.0,10.0,9.0,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"40,48,50,42,46",,
kzXJ6N8nC8AcQwdYL,,2019-11-16T14:54:59Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T14:55:51Z,finished,,,2019-11-16T14:46:10Z,democrat,democrat.png,MmNfrQgpgiQ87mj6w,"31,64,71,75,61",2019-11-16T14:55:14.908Z,31.0,2019-11-16T14:55:21.965Z,64.0,2019-11-16T14:55:29.357Z,71.0,2019-11-16T14:55:41.898Z,75.0,2019-11-16T14:55:48.429Z,61.0,3.0,2.0,1.0,True,,masters,,,,SuperEnemy.png,,,,31.0,64.0,71.0,75.0,61.0,democratic,slightly-unknowledgeable,republicans,agree,agree,agree,agree,disagree,quite_bit,moderate,moderate,little,moderate,not_at_all,little,not_at_all,not_at_all,not_at_all,88.0,67.0,90.0,81.0,64.0,4.0,8.0,9.0,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"31,64,71,75,61",,
s4h8YLEMxT9vBXya2,,,,,,2020-01-14T23:20:52Z,gameFull,,,2019-11-16T15:03:06Z,democrat,democrat.png,,,,,,,,,,,,,,,,,65.0,some-college,female,,,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ixFZi6PttjHrLoDgS,,2019-11-16T15:19:51Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T15:20:50Z,finished,,,2019-11-16T15:10:28Z,democrat,democrat.png,em9f6DXRPdhJSnkHv,"17,20,18,10,11",2019-11-16T15:20:10.808Z,17.0,2019-11-16T15:20:24.302Z,20.0,2019-11-16T15:20:32.843Z,18.0,2019-11-16T15:20:39.596Z,10.0,2019-11-16T15:20:44.899Z,11.0,3.0,2.0,1.0,True,44.0,masters,m,59.0,41.0,Hashtag_Rock.png,190,38.6,315000,17.0,20.0,18.0,10.0,11.0,multiple,unknowledgeable,republicans,no_agree_disagree,strong_agree,disagree,agree,strong_disagree,moderate,quite_bit,quite_bit,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,87.0,42.0,76.0,67.0,42.0,5.0,5.0,10.0,no,yes,,,,,,,,"17,20,18,10,11",,
9h2A7me3B4LdAcuWi,,2019-11-16T15:14:25Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T15:15:25Z,finished,,,2019-11-16T15:10:36Z,democrat,democrat.png,dC3KMzvzwnpeSXXtz,"36,,37,27,27",2019-11-16T15:14:35.411Z,36.0,,,2019-11-16T15:15:03.648Z,37.0,2019-11-16T15:15:16.835Z,27.0,2019-11-16T15:15:23.650Z,27.0,3.0,2.0,1.0,True,31.0,bachelors,male,29.0,44.0,SuperEnemy.png,,,,36.0,,37.0,27.0,27.0,multiple,knowledgeable,republicans,strong_agree,strong_agree,strong_agree,strong_agree,disagree,quite_bit,extreme,moderate,quite_bit,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,87.0,83.0,89.0,93.0,80.0,68.0,8.0,6.0,no,no,I was running out of time so I sent the HIT with my worker ID: AT3C00TKZK13L\n\nI will email the completion code.,Hormozgan,Nikolai Patrushev,Beijing,,,,"36,,37,27,27",,
bxDi5AyP4i484mP97,,,,,,2020-01-14T23:36:17Z,gameFull,,,2019-11-16T15:25:05Z,democrat,democrat.png,,,,,,,,,,,,,,,,,33.0,associate,male,37.0,40.0,HotDog.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Illinois Dietz,62.0,Boston's Old State House,,,
Dtmaj9rPGNvn3fawy,,2019-11-16T15:59:20Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T16:00:45Z,finished,,,2019-11-16T15:44:22Z,democrat,democrat.png,oQ2tejSj9oi3jJo9h,",,,40,54",,,,,,,2019-11-16T16:00:37.186Z,40.0,2019-11-16T16:00:45.177Z,54.0,3.0,2.0,1.0,True,46.0,bachelors,male,70.0,,HotDog.png,,,,,,,40.0,54.0,republican,unknowledgeable,republicans,agree,agree,agree,no_agree_disagree,no_agree_disagree,not_at_all,moderate,moderate,not_at_all,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,88.0,75.0,73.0,58.0,50.0,17.0,5.0,10.0,no,no,,,,,Jack Dietz,62.0,Old State House,",,,40,54",,
cnRu8sW3oJaSHSHHt,,2019-11-16T16:32:26Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T16:33:17Z,finished,,,2019-11-16T16:25:30Z,democrat,democrat.png,qXEeQdqBDEX8DcyFX,"81,80,80,82,85",2019-11-16T16:32:37.777Z,81.0,2019-11-16T16:32:50.571Z,80.0,2019-11-16T16:32:57.800Z,80.0,2019-11-16T16:33:06.152Z,82.0,2019-11-16T16:33:15.496Z,85.0,3.0,2.0,1.0,True,38.0,some-college,female,,68.0,HotDog.png,,,,81.0,80.0,80.0,82.0,85.0,republican,slightly-knowledgeable,republicans,strong_agree,agree,agree,strong_agree,strong_disagree,quite_bit,extreme,extreme,quite_bit,moderate,not_at_all,moderate,quite_bit,moderate,not_at_all,61.0,89.0,85.0,85.0,50.0,43.0,10.0,10.0,no,no,Thank you ,,,,Jack Dietz,62.0,Old State House,"81,80,80,82,85",,
n6RTaqYsNBfqtD63E,,2019-11-16T17:17:30Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T17:18:18Z,finished,,,2019-11-16T17:12:52Z,democrat,democrat.png,r8nTHn7Qwm9RwYj9c,"75,36,68,37,81",2019-11-16T17:17:35.538Z,75.0,2019-11-16T17:17:53.846Z,36.0,2019-11-16T17:17:58.397Z,68.0,2019-11-16T17:18:09.383Z,37.0,2019-11-16T17:18:12.165Z,81.0,3.0,2.0,1.0,True,22.0,associate,male,51.0,57.0,SuperEnemy.png,,,,75.0,36.0,68.0,37.0,81.0,republican,neither-unknowledgeable-knowledgable,republicans,strong_agree,agree,no_agree_disagree,no_agree_disagree,disagree,quite_bit,quite_bit,moderate,moderate,quite_bit,little,little,moderate,quite_bit,quite_bit,61.0,33.0,67.0,52.0,81.0,34.0,9.0,7.0,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"75,36,68,37,81",,
xeho9Bpok6TxDp9Zo,,2019-11-16T17:32:13Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T17:33:07Z,finished,,,2019-11-16T17:28:26Z,democrat,democrat.png,7soGSZnJNg5Zxmkao,"30,40,40,40,40",2019-11-16T17:32:25.154Z,30.0,2019-11-16T17:32:40.897Z,40.0,2019-11-16T17:32:47.986Z,40.0,2019-11-16T17:32:55.806Z,40.0,2019-11-16T17:33:04.575Z,40.0,3.0,2.0,1.0,True,31.0,some-college,male,75.0,,Hashtag_Rock.png,190,38.6,315000,30.0,40.0,40.0,40.0,40.0,republican,neither-unknowledgeable-knowledgable,republicans,no_agree_disagree,no_agree_disagree,agree,strong_disagree,strong_disagree,moderate,moderate,moderate,not_at_all,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50.0,50.0,30.0,50.0,50.0,15.0,7.0,4.0,no,no,,,,,,,,"30,40,40,40,40",,
yfgXdCRHxth2HahEq,,2019-11-16T17:52:05Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T17:53:14Z,finished,,,2019-11-16T17:46:48Z,democrat,democrat.png,dHo3wA248G8Ay4uY8,"5,,21,9,20",2019-11-16T17:52:27.733Z,5.0,,,2019-11-16T17:52:51.793Z,21.0,2019-11-16T17:53:02.114Z,9.0,2019-11-16T17:53:12.922Z,20.0,3.0,2.0,1.0,True,34.0,some-college,female,60.0,0.0,Hashtag_Rock.png,190,38.6,315000,5.0,9.0,21.0,9.0,20.0,republican,neither-unknowledgeable-knowledgable,republicans,strong_agree,strong_agree,strong_agree,strong_agree,strong_disagree,extreme,extreme,extreme,extreme,extreme,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,90.0,90.0,91.0,92.0,92.0,49.0,5.0,10.0,no,no,"The timer ran out on the second one and I feel like it wasn't enough time, I was trying to read the question, because I thought it was new. So, I didn't get to submit, but other than that, it was fine.",,,,,,,"5,9,21,9,20",,
BHf8daQZJuufXvcRx,,,,,,2020-01-14T23:21:29Z,gameFull,,,2019-11-16T17:53:39Z,democrat,democrat.png,,,,,,,,,,,,,,,,,59.0,associate,male,28.0,,SuperEnemy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tehran,Vladimir Putin,New York,,,,,,
WmPS8Q5HBXL8nhqfg,,2019-11-16T18:10:28Z,,,"ExitSurvey,GameSurvey,Debrief",2019-11-16T18:11:19Z,finished,,,2019-11-16T18:04:35Z,democrat,democrat.png,6hz6awSWD8cQm4j6d,"40,41,45,44,46",2019-11-16T18:11:00.886Z,40.0,2019-11-16T18:11:11.080Z,41.0,2019-11-16T18:11:20.907Z,45.0,2019-11-16T18:11:30.260Z,44.0,2019-11-16T18:11:37.125Z,46.0,3.0,2.0,1.0,True,34.0,masters,female,56.0,60.0,HotDog.png,,,,40.0,41.0,45.0,44.0,46.0,republican,neither-unknowledgeable-knowledgable,republicans,agree,agree,agree,agree,strong_disagree,little,quite_bit,quite_bit,not_at_all,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,60.0,50.0,55.0,50.0,55.0,2.0,9.0,10.0,no,no,,,,,Jack Dietz,62.0,Old State House,"40,41,45,44,46",,
izL7c4xSEK8kghj5o,Bob,2019-12-20T22:40:46Z,,,,2020-01-06T20:22:44Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,QQ3vzE3rr6pn7NpQK,"71,63,57,50,43",2020-01-06T20:21:49.405Z,71.0,2020-01-06T20:22:09.466Z,63.0,2020-01-06T20:22:23.110Z,57.0,2020-01-06T20:22:34.295Z,50.0,2020-01-06T20:22:40.580Z,43.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
xHdHmeW7nvMoAnAyv,Bob,2019-12-20T22:40:46Z,,,,2020-01-06T23:09:49Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,3PWuPR28gtpbDF2bX,"82,82,82,82,82",2020-01-06T23:09:04.372Z,82.0,2020-01-06T23:09:13.815Z,82.0,2020-01-06T23:09:29.265Z,82.0,2020-01-06T23:09:40.889Z,82.0,2020-01-06T23:09:46.386Z,82.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
YbNYDjEN8vY7TTuWD,Bob,2019-12-20T22:40:46Z,,,,2020-01-06T22:12:12Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,QKyGAYBvPuKtncg3Q,"91,82,71,70,67",2020-01-06T22:11:36.874Z,91.0,2020-01-06T22:11:43.903Z,82.0,2020-01-06T22:11:51.403Z,71.0,2020-01-06T22:12:04.941Z,70.0,2020-01-06T22:12:12.521Z,67.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
PduhdFC5t4m2qj8Tg,Bob,2019-12-20T22:40:46Z,,,,2020-01-07T15:10:05Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,GwkffRNvErPm4qZQC,"81,81,81,71,73,64",2020-01-07T15:09:18.717Z,81.0,2020-01-07T15:09:29.442Z,81.0,2020-01-07T15:09:43.713Z,71.0,2020-01-07T15:09:49.488Z,73.0,2020-01-07T15:10:01.753Z,64.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
nQG7MT8ALjdHDgagp,Bob,2019-12-20T22:40:46Z,,,,2020-01-06T22:21:20Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,zfCmovrrZRJKsSwwZ,"65,65,65,65,65",2020-01-06T22:20:46.254Z,65.0,2020-01-06T22:20:51.871Z,65.0,2020-01-06T22:21:00.871Z,65.0,2020-01-06T22:21:12.567Z,65.0,2020-01-06T22:21:20.262Z,65.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
SGsRe2Bw4hcrufSuR,Bob,2019-12-20T22:40:46Z,,,,2020-01-06T21:02:54Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,eh2enWp6Taobt3bu9,"91,91,91,91,91,91,91",2020-01-06T21:02:01.630Z,91.0,2020-01-06T21:02:08.648Z,91.0,2020-01-06T21:02:17.642Z,91.0,2020-01-06T21:02:31.684Z,91.0,2020-01-06T21:02:44.037Z,91.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Leg6KnQZKWHTp42ig,Bob,2019-12-20T22:40:46Z,,,,2020-01-07T16:11:53Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,wB8HGd2s6tN6E3tPx,"96,96,96,96,96",2020-01-07T16:10:48.004Z,96.0,2020-01-07T16:11:09.012Z,96.0,2020-01-07T16:11:24.735Z,96.0,2020-01-07T16:11:37.740Z,96.0,2020-01-07T16:11:45.592Z,96.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
wX7Hz6ZawFYfkTBaM,Bob,2019-12-20T22:40:46Z,,,,2020-01-07T15:23:44Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,RWRJjLaMJthGQugMB,"84,71,61,53,51",2020-01-07T15:23:15.523Z,84.0,2020-01-07T15:23:21.836Z,71.0,2020-01-07T15:23:26.501Z,61.0,2020-01-07T15:23:34.621Z,53.0,2020-01-07T15:23:43.765Z,51.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
pqTJekMBLEBW5hHGT,Bob,2019-12-20T22:40:46Z,,,,2020-01-07T18:25:16Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,fgHsaFDPa73Q6GtXo,"97,84,73,66,57",2020-01-07T18:24:30.897Z,97.0,2020-01-07T18:24:44.909Z,84.0,2020-01-07T18:24:53.921Z,73.0,2020-01-07T18:25:08.043Z,66.0,2020-01-07T18:25:16.016Z,57.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
ZCkYLCvAHRTEN9iLs,Bob,2019-12-20T22:40:46Z,,,,2020-01-07T02:33:47Z,finished,,,2019-12-20T22:40:46Z,republican,republican.png,KByxKdTCHjeMFdT2K,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",,2.0,2020-01-07T02:32:32.584Z,2.0,2020-01-07T02:32:51.126Z,2.0,2020-01-07T02:33:06.653Z,2.0,2020-01-07T02:33:23.717Z,2.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
