_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
742BsCJfyRMfPEeKd,A1UVQ9WVI1BKNS,"{""workerId"":""A1UVQ9WVI1BKNS"",""sen"":""779"",""tah"":""lis"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T14:21:38Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T14:22:30Z,finished,,,2020-01-15T14:15:53Z,democrat,democrat.png,edReamntq3NNkqT9N,"44,,55,51,50",2020-01-15T14:21:48.310Z,44,,,2020-01-15T14:22:15.951Z,55,2020-01-15T14:22:23.167Z,51,2020-01-15T14:22:29.177Z,50,3,2,1,true,25,bachelors,male,46,42,SuperEnemy.png,,,,44,,55,51,50,republican,neither-unknowledgeable-knowledgable,republicans,agree,agree,agree,no_agree_disagree,strong_disagree,moderate,moderate,moderate,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,70,50,50,50,50,30,10,10,no,yes,,Hormozgan,Nikolai Patrushev,Beijing,,,,"44,,55,51,50",25,25
h729h7W4bjsY3uakL,A1G5BWJFJDH00Z,"{""workerId"":""A1G5BWJFJDH00Z"",""sen"":""786"",""tah"":""lis"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T14:33:32Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T14:34:21Z,finished,,,2020-01-15T14:29:06Z,democrat,democrat.png,coMr9F9bad7CYyL8a,"16,44,38,38,38",2020-01-15T14:33:46.174Z,16,2020-01-15T14:33:59.515Z,44,2020-01-15T14:34:05.850Z,38,2020-01-15T14:34:12.111Z,38,2020-01-15T14:34:18.377Z,38,3,2,1,true,32,bachelors,female,,,Hashtag_Rock.png,190,38.6,"315,000",16,44,38,38,38,republican,slightly-knowledgeable,republicans,agree,agree,agree,agree,strong_disagree,quite_bit,quite_bit,quite_bit,quite_bit,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,77,50,76,50,50,1,10,10,no,no,,,,,,,,"16,44,38,38,38",6,6
FLZMe7tGJd3ygPfTr,AHHOSTADHQVE0,"{""workerId"":""AHHOSTADHQVE0"",""sen"":""784"",""tah"":""lis"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T14:44:34Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T14:45:32Z,finished,,,2020-01-15T14:37:31Z,democrat,democrat.png,kRBYHtgAE4iM5jGh2,"57,56,54,55,56",2020-01-15T14:44:57.283Z,57,2020-01-15T14:45:10.413Z,56,2020-01-15T14:45:19.762Z,54,2020-01-15T14:45:25.320Z,55,2020-01-15T14:45:31.032Z,56,3,2,1,true,,bachelors,,70,58,SuperEnemy.png,,,,57,56,54,55,56,republican,slightly-unknowledgeable,republicans,disagree,agree,no_agree_disagree,strong_agree,strong_disagree,quite_bit,quite_bit,quite_bit,moderate,quite_bit,little,little,little,not_at_all,not_at_all,73,57,88,80,59,14,10,10,no,no,,hormozgan,nikolai patrushev,Beijing,,,,"57,56,54,55,56",7,19
nNZL7ZDdFmJqTLXuh,A1AMGHYG5PT0L2,"{""workerId"":""A1AMGHYG5PT0L2"",""sen"":""795"",""tah"":""fog"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T15:34:24Z,,,,2020-01-15T15:35:59Z,finished,,,2020-01-15T14:58:18Z,democrat,democrat.png,44KwLYZ4baLofRJQX,",,,,",,,,,,,,,,,0,0,0,false,41,masters,female,13,15,Hashtag_Rock.png,190,38.6,"315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
n44AsBGNQqtT6Fyn5,AQ2U4H38MELRY,"{""workerId"":""AQ2U4H38MELRY"",""sen"":""795"",""tah"":""dan"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T15:20:56Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T15:21:54Z,finished,,,2020-01-15T15:14:55Z,democrat,democrat.png,nnbcAZGsxkDeDkuDS,"40,,40,40,40",2020-01-15T15:15:40.949Z,40,,,2020-01-15T15:16:00.198Z,40,2020-01-15T15:16:11.621Z,40,2020-01-15T15:16:20.060Z,40,3,2,1,true,41,some-college,male,,,Hashtag_Rock.png,190,38.6,315000,40,40,40,40,40,republican,neither-unknowledgeable-knowledgable,republicans,agree,agree,no_agree_disagree,no_agree_disagree,strong_disagree,quite_bit,quite_bit,quite_bit,quite_bit,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50,50,50,75,75,0,10,10,no,no,I don't believe there was another person playing at the same time. ,,,,,,,"40,40,40,40,40",40,50
YMiRwCxEPovJGwdEt,A11TREGDHSUSJW,"{""workerId"":""A11TREGDHSUSJW"",""sen"":""778"",""tah"":""dan"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T15:29:52Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T15:30:37Z,finished,,,2020-01-15T15:24:34Z,democrat,democrat.png,uY2fmg9pZTKWtCLsB,"35,61,62,63,63",2020-01-15T15:30:11.521Z,35,2020-01-15T15:30:17.333Z,61,2020-01-15T15:30:21.125Z,62,2020-01-15T15:30:28.576Z,63,2020-01-15T15:30:36.147Z,63,3,2,1,true,,some-college,male,54,56,HotDog.png,,,,35,61,62,63,63,republican,neither-unknowledgeable-knowledgable,republicans,agree,no_agree_disagree,agree,strong_agree,disagree,moderate,quite_bit,moderate,little,moderate,not_at_all,little,little,little,not_at_all,84,70,92,88,65,66,10,10,no,no,,,,,Jack Dietz,62,Boston's old state house,"35,61,62,63,63",12,50
3zWTPHdJLJDwayrGp,AYHGQR99Q99NX,"{""workerId"":""AYHGQR99Q99NX"",""sen"":""779"",""tah"":""dab"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T15:44:33Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T15:45:56Z,finished,,,2020-01-15T15:28:08Z,democrat,democrat.png,pipGvPDsHhJthDBxe,",,,37,7",,,,,,,2020-01-15T15:45:45.885Z,37,2020-01-15T15:45:56.966Z,7,3,2,1,true,25,high-school,female,30,31,HotDog.png,,,,65,63,29,37,7,republican,slightly-knowledgeable,democrats,strong_agree,strong_agree,strong_agree,strong_agree,strong_agree,little,little,little,little,little,not_at_all,not_at_all,little,not_at_all,not_at_all,96,94,47,97,96,64,8,10,no,no,,,,,jack dietz,62,old state house ,"65,63,29,37,7",49,82
xZTib4XvrsjAZwQgr,A1WTUFTRMUN5IR,"{""workerId"":""A1WTUFTRMUN5IR"",""sen"":""780"",""tah"":""dan"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T15:37:40Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T15:38:35Z,finished,,,2020-01-15T15:30:00Z,democrat,democrat.png,NruxCBkamYdxR8zBi,"8,8,8,8,8",2020-01-15T15:37:57.672Z,8,2020-01-15T15:38:10.566Z,8,2020-01-15T15:38:18.526Z,8,2020-01-15T15:38:25.879Z,8,2020-01-15T15:38:30.383Z,8,3,2,1,true,26,some-college,male,37,,SuperEnemy.png,,,,8,8,8,8,8,republican,slightly-unknowledgeable,republicans,disagree,disagree,no_agree_disagree,agree,strong_disagree,quite_bit,quite_bit,quite_bit,quite_bit,quite_bit,little,little,little,little,not_at_all,50,24,84,49,15,2,10,10,no,no,,Hormozgan  ,Nikolai Patrushev,Beijing,,,,"8,8,8,8,8",5,9
Kt8AEQZKkLPGoLrKF,A3MYTEE8WSEQ2Z,"{""workerId"":""A3MYTEE8WSEQ2Z"",""sen"":""780"",""tah"":""lis"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T15:40:02Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T15:40:51Z,finished,,,2020-01-15T15:35:11Z,democrat,democrat.png,PP2YS7QwpHXXRp2FF,"20,22,31,33,36",2020-01-15T15:40:15.093Z,20,2020-01-15T15:40:30.020Z,22,2020-01-15T15:40:35.928Z,31,2020-01-15T15:40:42.114Z,33,2020-01-15T15:40:48.301Z,36,3,2,1,true,26,bachelors,male,83,,HotDog.png,,,,20,22,31,33,36,republican,slightly-unknowledgeable,republicans,agree,agree,no_agree_disagree,strong_agree,strong_disagree,little,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,71,40,65,70,55,1,10,8,no,no,,,,,Jack Dietz,62,Old State House,"20,22,31,33,36",47,17
dZ4jwLKLqZXRGvroy,A1RATFICCKLCQ,"{""workerId"":""A1RATFICCKLCQ"",""sen"":""786"",""tah"":""lis"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T16:02:39Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:03:33Z,finished,,,2020-01-15T15:44:35Z,democrat,democrat.png,zPWvn8qMctNXXF5h6,"55,52,52,54,57",2020-01-15T16:03:08.096Z,55,2020-01-15T16:03:20.136Z,52,2020-01-15T16:03:30.664Z,52,2020-01-15T16:03:36.596Z,54,2020-01-15T16:03:44.418Z,57,3,2,1,true,32,bachelors,female,29,37,HotDog.png,,,,55,52,52,54,57,democratic,slightly-knowledgeable,republicans,agree,agree,strong_agree,agree,no_agree_disagree,quite_bit,quite_bit,quite_bit,quite_bit,quite_bit,little,little,little,little,not_at_all,90,89,85,91,52,44,8,6,no,no,,,,,Jack Dietz,62,Old State House,"55,52,52,54,57",27,62
A6yibLgfmsKcS7AWE,A286SA3LBZC9KJ,"{""workerId"":""A286SA3LBZC9KJ"",""sen"":""793"",""tah"":""lis"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T15:55:24Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T15:56:17Z,finished,,,2020-01-15T15:50:13Z,democrat,democrat.png,mkTims9zbY62zzfMz,"40,55,63,69,71",2020-01-15T15:55:44.064Z,40,2020-01-15T15:55:53.627Z,55,2020-01-15T15:56:00.812Z,63,2020-01-15T15:56:07.730Z,69,2020-01-15T15:56:16.530Z,71,3,2,1,true,39,bachelors,male,76,22,Hashtag_Rock.png,190,38.6,315000,40,55,63,69,71,republican,slightly-knowledgeable,republicans,no_agree_disagree,agree,agree,strong_agree,disagree,quite_bit,extreme,extreme,moderate,extreme,not_at_all,little,not_at_all,not_at_all,not_at_all,80,50,90,75,55,20,10,10,no,no,This was fun,,,,,,,"40,55,63,69,71",10,20
XjoZYmZ37FettCEkE,A18ZOLS2FGK8H7,"{""workerId"":""A18ZOLS2FGK8H7"",""sen"":""797"",""tah"":""fog"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T16:04:18Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:05:18Z,finished,,,2020-01-15T15:55:14Z,democrat,democrat.png,Lw3EZc8sMRszubqip,"20,20,25,27,28",2020-01-15T16:04:36.844Z,20,2020-01-15T16:04:49.513Z,20,2020-01-15T16:05:02.056Z,25,2020-01-15T16:05:09.961Z,27,2020-01-15T16:05:17.776Z,28,3,2,1,true,43,masters,male,48,79,HotDog.png,,,,20,20,25,27,28,republican,very-unknowledgeable,republicans,strong_disagree,,strong_disagree,no_agree_disagree,strong_disagree,quite_bit,extreme,extreme,quite_bit,quite_bit,little,not_at_all,not_at_all,not_at_all,not_at_all,77,40,59,59,50,8,10,10,no,no,,,,,Jack Dietz,62,Old State House,"20,20,25,27,28",50,50
Qropd5c8nauQng7jb,A36MEZ1Y8KLTGY,"{""workerId"":""A36MEZ1Y8KLTGY"",""sen"":""786"",""tah"":""dan"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T16:14:46Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:15:45Z,finished,,,2020-01-15T16:09:44Z,democrat,democrat.png,FxAX8LepfKmPZnsT3,"20,49,55,55,55",2020-01-15T16:15:03.755Z,20,2020-01-15T16:15:17.094Z,49,2020-01-15T16:15:27.235Z,55,2020-01-15T16:15:36.648Z,55,2020-01-15T16:15:42.731Z,55,3,2,1,true,32,some-college,male,,,Hashtag_Rock.png,190,38.6,315000,20,49,55,55,55,republican,slightly-unknowledgeable,republicans,strong_agree,agree,strong_agree,agree,strong_disagree,little,little,moderate,little,moderate,not_at_all,moderate,little,little,not_at_all,60,40,65,60,35,20,7,10,no,no,,,,,,,,"20,49,55,55,55",10,30
StByxdNYDL6Ef7TpY,A5BMKZRGHNSRT,"{""workerId"":""A5BMKZRGHNSRT"",""sen"":""781"",""tah"":""dan"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T16:14:20Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:15:07Z,finished,,,2020-01-15T16:11:04Z,democrat,democrat.png,MjapZtHiYZEYTX9fm,"42,64,60,60,60",2020-01-15T16:14:32.285Z,42,2020-01-15T16:14:42.484Z,64,2020-01-15T16:14:49.992Z,60,2020-01-15T16:14:56.383Z,60,2020-01-15T16:15:06.327Z,60,3,2,1,true,27,some-college,female,56,,SuperEnemy.png,,,,42,64,60,60,60,republican,neither-unknowledgeable-knowledgable,republicans,strong_disagree,strong_disagree,strong_disagree,disagree,strong_disagree,little,quite_bit,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,18,43,50,15,7,0,7,9,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"42,64,60,60,60",0,1
y9z6nqvGrJ7Fmm8gA,A2CTA782EBXUCT,"{""workerId"":""A2CTA782EBXUCT"",""sen"":""779"",""tah"":""lis"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T16:22:08Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:22:56Z,finished,,,2020-01-15T16:15:13Z,democrat,democrat.png,3FB8dhJAmZh74ohEJ,"37,39,50,50,50",2020-01-15T16:22:18.076Z,37,2020-01-15T16:22:31.543Z,39,2020-01-15T16:22:40.812Z,50,2020-01-15T16:22:51.207Z,50,2020-01-15T16:22:56.202Z,50,3,2,1,true,25,bachelors,male,83,67,SuperEnemy.png,,,,37,39,50,50,50,republican,neither-unknowledgeable-knowledgable,republicans,agree,agree,agree,agree,strong_disagree,little,little,little,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,54,16,73,84,72,3,7,10,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"37,39,50,50,50",34,52
yfr56jrcqEZ6bX6uM,A2JMPB5BLPWK1Q,"{""workerId"":""A2JMPB5BLPWK1Q"",""sen"":""784"",""tah"":""fog"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T16:26:22Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:27:14Z,finished,,,2020-01-15T16:20:21Z,democrat,democrat.png,M7FBZBJmD2HffMWha,"20,31,27,28,28",2020-01-15T16:26:42.243Z,20,2020-01-15T16:26:50.892Z,31,2020-01-15T16:27:00.413Z,27,2020-01-15T16:27:07.810Z,28,2020-01-15T16:27:13.721Z,28,3,2,1,true,30,masters,female,,68,Hashtag_Rock.png,190,38.6,315000,20,31,27,28,28,republican,slightly-unknowledgeable,republicans,agree,agree,strong_agree,agree,disagree,moderate,quite_bit,quite_bit,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,71,69,72,80,70,39,8,10,no,yes,,,,,,,,"20,31,27,28,28",25,48
7ZDkCnhYkTAQxejoC,AXO22N46CSNVT,"{""workerId"":""AXO22N46CSNVT"",""sen"":""786"",""tah"":""lis"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T16:39:22Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:40:29Z,finished,,,2020-01-15T16:29:52Z,democrat,democrat.png,8BcrtwT3r7zveuvu3,"20,39,,28,31",2020-01-15T16:39:43.451Z,20,2020-01-15T16:39:55.914Z,39,,,2020-01-15T16:40:18.885Z,28,2020-01-15T16:40:28.390Z,31,3,2,1,true,32,bachelors,male,,,SuperEnemy.png,,,,20,39,29,28,31,republican,slightly-unknowledgeable,republicans,agree,agree,agree,agree,disagree,moderate,moderate,moderate,not_at_all,little,little,little,little,little,not_at_all,62,51,58,55,47,44,10,10,no,no,,Hormozgan,Nikolai Patrushev,Beijing,,,,"20,39,29,28,31",32,34
uiXmJ3JBAWqqza8n5,A3CDWPBKYDDASL,"{""workerId"":""A3CDWPBKYDDASL"",""sen"":""784"",""tah"":""her"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T16:47:34Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:48:32Z,finished,,,2020-01-15T16:37:41Z,democrat,democrat.png,pdoyHs2JPDc4ZusNx,"20,29,40,40,40",2020-01-15T16:47:54.836Z,20,2020-01-15T16:48:08.493Z,29,2020-01-15T16:48:18.512Z,40,2020-01-15T16:48:27.518Z,40,2020-01-15T16:48:31.826Z,40,3,2,1,true,30,associate,male,,80,SuperEnemy.png,,,,20,29,40,40,40,republican,slightly-unknowledgeable,republicans,disagree,agree,strong_agree,strong_agree,strong_disagree,moderate,quite_bit,little,moderate,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,70,50,95,80,20,5,7,10,no,no,,Hormozgan,nikolai patrushev,Beijing,,,,"20,29,40,40,40",0,30
zXXz2TGm2mkJ3pZFx,A1GMFGB5HOZW08,"{""workerId"":""A1GMFGB5HOZW08"",""sen"":""781"",""tah"":""fog"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T16:46:53Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T16:47:37Z,finished,,,2020-01-15T16:40:39Z,democrat,democrat.png,9kRmkMwfLbMY9db2j,"28,31,32,31,32",2020-01-15T16:47:09.420Z,28,2020-01-15T16:47:18.477Z,31,2020-01-15T16:47:23.091Z,32,2020-01-15T16:47:27.537Z,31,2020-01-15T16:47:35.625Z,32,3,2,1,true,27,masters,female,,,SuperEnemy.png,,,,28,31,32,31,32,republican,slightly-unknowledgeable,democrats,agree,agree,agree,agree,disagree,little,little,little,little,little,not_at_all,little,moderate,not_at_all,little,66,68,79,67,68,37,10,10,no,yes,,Hormozgan,Nikolai Patrushev,Beijing,,,,"28,31,32,31,32",56,32
kqW5vPkCwqrbQ3kbs,A3V57BKH58EUIY,"{""workerId"":""A3V57BKH58EUIY"",""sen"":""790"",""tah"":""lis"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T17:03:47Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T17:04:51Z,finished,,,2020-01-15T16:57:46Z,democrat,democrat.png,QrYLGbAANERgi72Ae,"39,42,42,41,41",2020-01-15T17:04:10.763Z,39,2020-01-15T17:04:18.798Z,42,2020-01-15T17:04:30.205Z,42,2020-01-15T17:04:34.595Z,41,2020-01-15T17:04:52.933Z,41,3,2,1,true,36,bachelors,female,20,21,HotDog.png,,,,39,42,42,41,41,republican,slightly-unknowledgeable,democrats,agree,agree,agree,agree,no_agree_disagree,moderate,moderate,moderate,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,85,65,85,85,80,70,9,9,no,no,none,,,,jack dietz,62,boston's old state house,"39,42,42,41,41",60,60
FnKjkkteMf8kw7ZMr,A2KK5BSM1BR0WR,"{""workerId"":""A2KK5BSM1BR0WR"",""sen"":""790"",""tah"":""fog"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T17:17:06Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T17:18:09Z,finished,,,2020-01-15T17:09:45Z,democrat,democrat.png,Jp8HZCyLj6tLbvz4J,"10,10,10,12,12",2020-01-15T17:17:25.894Z,10,2020-01-15T17:17:35.347Z,10,2020-01-15T17:17:46.271Z,10,2020-01-15T17:17:57.900Z,12,2020-01-15T17:18:08.136Z,12,3,2,1,true,36,masters,female,20,34,HotDog.png,,,,10,10,10,12,12,republican,slightly-unknowledgeable,republicans,agree,agree,agree,agree,no_agree_disagree,quite_bit,quite_bit,quite_bit,moderate,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,87,89,89,91,92,79,10,10,no,no,Thank you,,,,jack dietz,62,boston's old state house,"10,10,10,12,12",71,74
8CLK6sHFe2MeErfSt,AAW7K3KWEL2HD,"{""workerId"":""AAW7K3KWEL2HD"",""sen"":""790"",""tah"":""fog"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T17:17:22Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T17:18:22Z,finished,,,2020-01-15T17:11:57Z,democrat,democrat.png,JWDcXaBXSj3Zjavmp,"39,50,51,51,51",2020-01-15T17:17:33.080Z,39,2020-01-15T17:17:46.715Z,50,2020-01-15T17:18:00.129Z,51,2020-01-15T17:18:13.702Z,51,2020-01-15T17:18:21.751Z,51,3,2,1,true,36,masters,male,92,90,Hashtag_Rock.png,190,38.6,315000,39,50,51,51,51,republican,slightly-knowledgeable,republicans,agree,agree,agree,agree,disagree,moderate,moderate,moderate,moderate,moderate,little,little,little,little,little,51,42,68,66,61,27,7,7,no,yes,I didn't notice any major problems.,,,,,,,"39,50,51,51,51",50,50
RLXfWieE522bgmjtq,A222XREQ12K58P,"{""workerId"":""A222XREQ12K58P"",""sen"":""786"",""tah"":""her"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T17:36:27Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T17:37:31Z,finished,,,2020-01-15T17:20:37Z,democrat,democrat.png,4u6bbLkQCvCGTgEMP,"20,30,30,30,35",2020-01-15T17:36:51.584Z,20,2020-01-15T17:37:00.319Z,30,2020-01-15T17:37:09.030Z,30,2020-01-15T17:37:19.294Z,30,2020-01-15T17:37:30.423Z,35,3,2,1,true,32,associate,male,24,26,HotDog.png,,,,20,30,30,30,35,republican,unknowledgeable,democrats,agree,agree,no_agree_disagree,agree,strong_disagree,little,quite_bit,moderate,not_at_all,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50,50,60,60,50,10,10,10,no,no,,,,,Jack Dietz,62,old state house,"20,30,30,30,35",50,50
5rwqvD8Q84stD8kHL,A2YS9SGN7HL06B,"{""workerId"":""A2YS9SGN7HL06B"",""sen"":""785"",""tah"":""dan"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T17:33:39Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T17:34:24Z,finished,,,2020-01-15T17:24:47Z,democrat,democrat.png,wvgMnBqxMx3g4Apa7,"69,60,60,61,60",2020-01-15T17:33:49.620Z,69,2020-01-15T17:34:01.346Z,60,2020-01-15T17:34:07.905Z,60,2020-01-15T17:34:14.116Z,61,2020-01-15T17:34:19.464Z,60,3,2,1,true,31,some-college,female,59,52,HotDog.png,,,,69,60,60,61,60,republican,neither-unknowledgeable-knowledgable,republicans,strong_agree,strong_agree,strong_agree,agree,strong_disagree,moderate,quite_bit,quite_bit,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,77,51,66,57,57,12,10,10,no,no,,,,,Jack Dietz,62,bostons old state house,"69,60,60,61,60",14,13
d65oA3TQcjF28iTor,A1H72Y9Z5NJXDS,"{""workerId"":""A1H72Y9Z5NJXDS"",""sen"":""794"",""tah"":""dan"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T18:19:08Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T18:20:12Z,finished,,,2020-01-15T18:12:08Z,democrat,democrat.png,ppCESn4uWCgA9jGki,"10,,10,10,10",2020-01-15T18:19:44.859Z,10,,,2020-01-15T18:20:10.988Z,10,2020-01-15T18:20:18.161Z,10,2020-01-15T18:20:27.731Z,10,3,2,1,true,,some-college,female,40,40,Hashtag_Rock.png,190,38.6,315000,10,10,10,10,10,republican,unknowledgeable,republicans,agree,strong_agree,agree,agree,strong_disagree,quite_bit,extreme,little,not_at_all,moderate,not_at_all,not_at_all,not_at_all,not_at_all,little,60,20,75,81,60,0,9,10,no,no,none,,,,,,,"10,10,10,10,10",0,20
MnbaejPzNbZKebtca,A20ATQZFO5YCDA,"{""workerId"":""A20ATQZFO5YCDA"",""sen"":""804"",""tah"":""lis"",""jen"":""dok"",""sias"":""mard""}",,2020-01-15T18:30:46Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T18:31:52Z,finished,,,2020-01-15T18:14:42Z,democrat,democrat.png,7gbjkGSH7GNcA4fWG,",51,30,20,19",,,2020-01-15T18:31:28.435Z,51,2020-01-15T18:31:36.407Z,30,2020-01-15T18:31:42.576Z,20,2020-01-15T18:31:51.258Z,19,3,2,1,true,50,bachelors,female,,,Hashtag_Rock.png,190,38.6,"315,000",35,51,30,20,19,democratic,knowledgeable,democrats,agree,agree,agree,agree,strong_disagree,extreme,quite_bit,extreme,moderate,extreme,moderate,moderate,little,moderate,not_at_all,50,50,50,50,27,25,7,6,no,no,,,,,,,,"35,51,30,20,19",17,18
DRCsFNZ3Ed9CRMtsT,A1CUDX7TTS2W61,"{""workerId"":""A1CUDX7TTS2W61"",""sen"":""782"",""tah"":""dab"",""jen"":""pes"",""sias"":""mard""}",,2020-01-15T18:50:01Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-15T18:51:02Z,finished,,,2020-01-15T18:44:12Z,democrat,democrat.png,vueBYKwAFRWQNEc5v,"20,50,50,40,45",2020-01-15T18:50:13.840Z,20,2020-01-15T18:50:28.837Z,50,2020-01-15T18:50:39.445Z,50,2020-01-15T18:50:49.921Z,40,2020-01-15T18:51:00.088Z,45,3,2,1,true,28,high-school,male,47,54,HotDog.png,,,,20,50,50,40,45,republican,neither-unknowledgeable-knowledgable,republicans,no_agree_disagree,no_agree_disagree,disagree,agree,strong_disagree,little,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50,50,60,74,50,17,10,10,no,no,everything was fine,,,,Jack Dietz,62,bostons old state house,"20,50,50,40,45",50,50
uzLYZJ85Y5PRJ2jp4,A27HDPRLE3Q24K,"{""workerId"":""A27HDPRLE3Q24K"",""sen"":""781"",""tah"":""dan"",""jen"":""dok"",""sias"":""mard""}",,,,,,,,,,2020-01-15T18:56:25Z,democrat,democrat.png,,,,,,,,,,,,,,,,,027,some-college,female,,63,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
